active,created_date,id,intent_name,notes,scope,source,tags,trigger_sentence,type,updated_date
True,2020-01-13T22:21:42,6aa29cc3-616d-4259-86b8-e63b93ef0132,bt_min_account_balance,,seed,variant,['happy'],do {@account_type checking} accounts have minimum balance requirements?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:44,41f1dc78-0443-40d0-9e19-5e74c3794987,bt_min_account_balance,,seed,variant,['happy'],may i inquire about the minimum balance on {@account_type checking},TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:41,86ab7f04-166a-4692-82d3-9fd37d7f647b,bt_min_account_balance,,seed,variant,['happy'],What is the minimum amount needed in order to open an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,3fb1292c-15cb-473d-b2c0-cbcded03fe5b,bt_min_account_balance,,seed,variant,['happy'],If I open {@users new} deposit account how much dollars need initially,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,809ed5c2-e82d-42f6-8a52-e2df19b36328,bt_min_account_balance,,seed,variant,['happy'],I won't require initial deposit,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:44,78c65f0e-0abf-4bd3-89c7-ce505d157b3e,bt_min_account_balance,,seed,variant,['happy'],let me know the least amount required to have on {@users my} {@account_type checking},TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:41,6eb442bf-b1a4-4fa4-934c-286292dd5317,bt_min_account_balance,,seed,variant,['happy'],WHAT IS THE AMOUNT FOR OPEN {@account_type savings} ACCOUNT,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,9129fb9e-92e4-4bb5-8515-a094397739d5,bt_min_account_balance,,seed,variant,['happy'],What is the minimum amount required to access an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,372570e3-6e8f-4257-b67d-fa01d5caaac7,bt_min_account_balance,,seed,variant,['happy'],Minimum amount to open an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,bca87a92-ae56-47c2-bd1b-7fbe45331a29,bt_min_account_balance,,seed,variant,['happy'],How much is the initial deposit for everyday {@account_type savings} account ?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,b18adc62-9ffd-4aff-b55a-83883e032437,bt_min_account_balance,,seed,variant,['happy'],how much i need to pay for the deposit?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:42,9be6e2af-5518-42ea-a061-ac5a7ab43206,bt_min_account_balance,,seed,variant,['happy'],how much money am i required to keep in {@users my} {@account_type checking} at all times,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,05a244dd-239f-4685-82c9-bf7bd20a7d48,bt_min_account_balance,,seed,variant,['happy'],What is the minimum amount of deposit when opening a {@users new} account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:07:59,95ec8120-51e4-49ef-ad16-28a287abed38,bt_min_account_balance,,seed,variant,['happy'],"If I want to open an account, how much do I need? ",TRIGGER,2020-01-13T22:07:59
True,2020-01-13T22:21:44,72fc9247-bf41-46ce-bf08-fba63428d6e4,bt_min_account_balance,,seed,variant,['happy'],is there a minimum balance that must be kept?,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:41,4691da58-4fc4-49ae-a26a-063e022d7a3d,bt_min_account_balance,,seed,variant,['happy'],What is the minimum initial deposit required to open an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,8a8f7abd-0184-4d42-a9a7-16aa9a11423b,bt_min_account_balance,,seed,variant,['happy'],how much money needs to be in {@users my} {@account_type checking},TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,7c546fa5-3006-4ccd-9609-edbf35e30c3d,bt_min_account_balance,,seed,variant,['happy'],Wats the amt to open a kid acc,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:08:00,3931f5df-39f1-4630-9c43-3e025c83d2ee,bt_min_account_balance,,seed,variant,['happy'],What is the charge to get a {@users new} {@account_type card}? ,TRIGGER,2020-02-07T21:39:36
True,2020-01-13T22:21:42,8fa1f695-01db-4711-93ae-2cdd66212b3f,bt_min_account_balance,,seed,variant,['happy'],how much minumum to put into.bank to open bank account,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,51175c98-59e6-4100-bafa-375a3b69d3d9,bt_min_account_balance,,seed,variant,['happy'],Do you require an initial minimum deposit for {@users new} accounts?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,c7b3cea6-d6c8-46ab-bdfc-a6abb30d5f45,bt_min_account_balance,,seed,variant,['happy'],Do I need to maintain a minimum balance?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,9a9b03fd-ab4d-4001-9fac-f286a7bfb1c8,bt_min_account_balance,,seed,variant,['happy'],Do I need to have a minimum balance on the account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,1ca70940-7555-412b-9685-5abfd4965dbc,bt_min_account_balance,,seed,variant,['happy'],What is the smallest amount I can use for an initial deposit to open an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,22f3aaf5-8b4b-4c54-9665-b142cc8f57a6,bt_min_account_balance,,seed,variant,['happy'],how much do i need to put in initially to open an account,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,49e16682-ec7c-4a98-a79a-30391f807a8c,bt_min_account_balance,,seed,variant,['happy'],"Hi,is it a must to deposit when i need to open an bankname account",TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,f6de9dcd-b9a8-4f7b-b892-e250ab9065d8,bt_min_account_balance,,seed,variant,['happy'],What minimum balance exists on this account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:07:59,c3fbd5f5-971d-4fe1-8747-72c5b5209efd,bt_min_account_balance,,seed,variant,['happy'],I'd like know the charges to open an account? ,TRIGGER,2020-01-13T22:07:59
True,2020-01-13T22:07:59,9ea3f80e-8629-4d94-824d-00fbdf771fd5,bt_min_account_balance,,seed,variant,['happy'],Do you need to pay fees to sign up for a {@account_type card}? ,TRIGGER,2020-01-13T22:07:59
True,2020-01-13T22:21:42,f15c4d03-cdd4-4a07-a0d9-88230d4e30e0,bt_min_account_balance,,seed,variant,['happy'],does it mean i must have $111 for the first deposit ?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,5346f354-b006-4c63-a42c-09cf4109b694,bt_min_account_balance,,seed,variant,['happy'],Do I need to deposit a minimum amount,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,c501f613-1ef3-4cad-acf3-b6e2f5fbab04,bt_min_account_balance,,seed,variant,['happy'],is there a initial deposit?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:08:00,aaf242fe-b8ac-436a-91e7-41a0c808b80e,bt_min_account_balance,,seed,variant,['happy'],What is the fees amount for opening account? ,TRIGGER,2020-01-13T22:08:00
True,2020-01-13T22:21:41,289e1de8-5a85-48f5-9a6d-1bd2ae141085,bt_min_account_balance,,seed,variant,['happy'],Minimum deposit for foreigners,TRIGGER,2020-01-13T22:21:41
True,2021-03-16T15:14:46,4d0355bf-9554-475f-b6fb-356f1a0b3e46,bt_min_account_balance,,seed,variant,['btmarchvariants'],How much do we need to keep in the account at any time,TRIGGER,2021-03-16T15:14:46
True,2020-01-13T22:21:44,1268f618-1fc6-4a48-b54f-5b2ef74b0566,bt_min_account_balance,,seed,variant,['happy'],is there any minimun balance upon account creation?,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:41,e33d492a-ad0b-432f-853a-10e565a7469b,bt_min_account_balance,,seed,variant,['happy'],Do I need to keep a minimum balance?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,53040d27-956d-433a-9825-f4e59550c019,bt_min_account_balance,,seed,variant,['happy'],What's the lowest I can transfer to start,TRIGGER,2020-01-13T22:21:42
True,2020-04-20T18:06:41,7039a1a4-l0m3-4dbf-a4d6-367379d30578,bt_min_account_balance,,seed,variant,['prodteam_2020_04_account_number'],how much do i need to keep in account {@account_number 1231 2412 4432 4724},TRIGGER,2020-04-20T18:06:41
True,2020-01-13T22:21:41,da5584eb-a3de-4e50-b6e6-370ff065a43d,bt_min_account_balance,,seed,variant,['happy'],Question is can I open an {@account_type savings} account say with deposit of $111?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,e840c72d-8a82-4d5f-910f-a55aefb61e30,bt_min_account_balance,,seed,variant,['happy'],Question pertaining to {@account_type savings} account opening. I will go down to tampines branch tomorrow but what doc needed and how much initial {@account_type savings} amt i need to bring,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,e208dc94-fc07-4653-ba0d-0b018ee7d0ce,bt_min_account_balance,,seed,variant,['happy'],"Hi, just want to know how much is the initial deposit to open account?",TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,7cd57034-4a77-461a-bf5c-7085ceec1c9d,bt_min_account_balance,,seed,variant,['happy'],OK THANKS. .how much is required to opened an account,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,25a64706-1da2-425e-afe7-26853293c30d,bt_min_account_balance,,seed,variant,['happy'],Thanks for your the help. Do I need to prepare $111 to open a Payroll Account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,b858ace5-769d-46e6-9ff7-50030be87586,bt_min_account_balance,,seed,variant,['happy'],What is the least amount I can leave in {@users my account}?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:44,a9b5f96d-77ba-416d-94c0-4406ebbbd0cf,bt_min_account_balance,,seed,variant,['happy'],what is the minimum amount to open an account?,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:08:00,79f75b5b-039f-460a-8d53-c414f02285f2,bt_min_account_balance,,seed,variant,['happy'],what is the charge to open {@account_type credit card} ,TRIGGER,2020-01-13T22:08:00
True,2020-01-13T22:21:41,1942d1df-3d0b-4241-a121-6a58d563aa04,bt_min_account_balance,,seed,variant,['happy'],May I know what is the minimum cash required to open a {@users new} account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,5814fd6c-efe2-4540-b753-d42bae8e8a02,bt_min_account_balance,,seed,variant,['happy'],What is the minimum balance for {@users my account}?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:44,b00ac6ac-17f7-46e9-a135-4441dae4d1f9,bt_min_account_balance,,seed,variant,['happy'],what is the least amount needed to be for the balance on {@account_type checking},TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:44,c9410ec1-3b34-447e-ae9c-16d015bcf52e,bt_min_account_balance,,seed,variant,['happy'],minimum deposit,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:44,9db30513-c727-40c6-9924-f00664c383b2,bt_min_account_balance,,seed,variant,['happy'],minimum requirement need how much,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:41,319dbb6e-a1f6-4bb7-8e02-666b77f81c3a,bt_min_account_balance,,seed,variant,['happy'],"Hi can I confirm with you that; open an account in your bank, need how much ? Or just need my document will do ?",TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,b1eab1c9-d1aa-4694-986c-8c5899c4184e,bt_min_account_balance,,seed,variant,['happy'],What's the minimum balance that must be kept?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:44,8b799d87-31fc-4f27-b1e9-f50cd9ddeeea,bt_min_account_balance,,seed,variant,['happy'],what is {@users my} {@account_type checking} account's minimum requirement for balances?,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:42,0de0f625-4cc5-42bb-a54e-ac1f6b2c51b5,bt_min_account_balance,,seed,variant,['happy'],if this is {@users my} first time opening so theres doesnt need minimum balance required right,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,d88ef4f9-4395-4dd7-b421-7606cc35fa25,bt_min_account_balance,,seed,variant,['happy'],Is initial deposit needed?,TRIGGER,2020-01-13T22:21:41
True,2021-03-16T15:14:46,54406215-88da-4b61-842f-a9be1452745e,bt_min_account_balance,,seed,variant,['btmarchvariants'],can you tell me the min balance needed,TRIGGER,2021-03-16T15:14:46
True,2020-01-13T22:21:41,d9043437-b645-4f1f-93e8-be9f02025b80,bt_min_account_balance,,seed,variant,['happy'],What is the min deposit for opening a {@users new} account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,0868948f-4563-4697-900f-4f8d6c962462,bt_min_account_balance,,seed,variant,['happy'],What is minimum amount to open account for foreigner,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,f64a2e80-9cdb-40d9-bc4a-8fc136341e18,bt_min_account_balance,,seed,variant,['happy'],how much to open a bankname account for work permit holder?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,117da325-5451-4df3-a86b-91675dbfcd2b,bt_min_account_balance,,seed,variant,['happy'],Hello how much deposit for joint account,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,7f83d8a1-da09-4e9f-8464-d91da56771e2,bt_min_account_balance,,seed,variant,['happy'],Is it required that I maintain a minimum balance?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,534ac9c7-4e09-4568-86ec-df3f44173763,bt_min_account_balance,,seed,variant,['happy'],How much initial/minimum deposit do I need to open account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:44,ab08423a-6c1e-489c-845f-a3e271fb05dd,bt_min_account_balance,,seed,variant,['happy'],what is required minimum balance,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:42,10f670aa-1faa-49f5-bfc2-01d6f5341908,bt_min_account_balance,,seed,variant,['happy'],i am a foreigner who hold permit to work in singapore. how much do i need to deposir to,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,c498ba94-3091-4cb3-a772-d49367be951c,bt_min_account_balance,,seed,variant,['happy'],Is there any chances to open with few amount,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:07:59,43e2c09f-c199-4851-bd1e-7561a5c6ee6a,bt_min_account_balance,,seed,variant,['happy'],How much initial/fees is necessary to open an account? ,TRIGGER,2020-01-13T22:07:59
True,2020-01-13T22:21:41,a8bc6077-8db7-4bd6-99ee-e4e818284041,bt_min_account_balance,,seed,variant,['happy'],What is the minimum deposit I need to give you to open an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,4dc5cd11-95a1-4616-884e-5e10cac29f83,bt_min_account_balance,,seed,variant,['happy'],Am I required to maintain a minimum balance?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:44,2dfa7ca7-f6f5-4087-8657-111a69bf20ce,bt_min_account_balance,,seed,variant,['happy'],what is the cash minimum i need to maintain for {@users my} {@account_type checking},TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:44,01aa372c-a551-4585-a23f-b63c2b449a6e,bt_min_account_balance,,seed,variant,['happy'],may i know how much deposit required for a EP holder to open an account at bankname,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:41,19506aa4-6e92-4525-b4bd-eb3eda61a788,bt_min_account_balance,,seed,variant,['happy'],What do I need to deposit in order to create an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,812215f3-d9ba-49ac-aa1e-ece468522b37,bt_min_account_balance,,seed,variant,['happy'],i am a foreigner. when i went down to the branch at tampines. They told me i can open an account without a min balance to be inside,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,b5f71395-641b-412e-bfdf-2c403a34c2c6,bt_min_account_balance,,seed,variant,['happy'],How much to open an account,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,a7d0f2d9-3fe5-489b-8787-5b9eeaad1573,bt_min_account_balance,,seed,variant,['happy'],How much for the deposit which open {@users new} account,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:08:00,4acf1e9a-09d8-477e-a7b4-3b809f9149b9,bt_min_account_balance,,seed,variant,['happy'],What is the fees to make initially to open an account? ,TRIGGER,2020-01-13T22:08:00
True,2020-01-13T22:21:41,fae06c5a-c22d-4f36-ae80-4d0b17718341,bt_min_account_balance,,seed,variant,['happy'],Can you tell me how to maintain a minimum balance?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,8fb35095-64e0-4990-9059-0ffbbb19b2ce,bt_min_account_balance,,seed,variant,['happy'],How much is needed to open a bank account if im a student 11 years old,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,a3b7ada0-b2cc-4a49-8027-2b40f2347654,bt_min_account_balance,,seed,variant,['happy'],What is the initial amount one must deposit to open an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,afa2504a-8317-442e-b2ee-6b9d62a1422d,bt_min_account_balance,,seed,variant,['happy'],how much should I deposit to open a {@users new} account?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:42,f406a111-52eb-4fe9-a9a0-5bd9769946ae,bt_min_account_balance,,seed,variant,['happy'],do i need a minimum balance please?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:41,47cbdf72-20b9-45f2-9b71-3ec1a9f0d00f,bt_min_account_balance,,seed,variant,['happy'],How much am I required to deposit when starting an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,e443e3e5-1db0-4a5f-8ec6-3eb4aa639256,bt_min_account_balance,,seed,variant,['happy'],But it did not state initial deposit amount,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,9c810317-a601-48a0-8e67-a3174e5f425c,bt_min_account_balance,,seed,variant,['happy'],MINIMUM AMOUNT FOR OPEN {@account_type savings},TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:07:59,84fad24f-2659-43aa-8eb7-e4889a4421ea,bt_min_account_balance,,seed,variant,,What are the opening fees for a {@account_type 401k} account? ,TRIGGER,2020-01-13T22:07:59
True,2020-01-13T22:21:41,c9ef83f6-beb0-4345-8dc2-eeb6845c33fe,bt_min_account_balance,,seed,variant,['happy'],What is the minimum deposit when opening account>?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:44,2baa2257-d6c2-45f3-b357-05f9615dab7a,bt_min_account_balance,,seed,variant,['happy'],what is the lowest amount i am allowed to have in {@users my} {@account_type checking},TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:41,08ae68d3-02e4-4dd4-912a-41089fa9405a,bt_min_account_balance,,seed,variant,['happy'],Is there a minimum or initial deposit required in order to open a {@users new} account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,fdde0a30-6ca5-4dd3-8b26-a02361f2cd90,bt_min_account_balance,,seed,variant,['happy'],How much of a balance is needed for an account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:42,d803bd73-7319-4a41-aca9-c963002044fe,bt_min_account_balance,,seed,variant,['happy'],how much money is needed to open a account?,TRIGGER,2020-01-13T22:21:42
True,2020-01-13T22:21:44,8335ddde-ffcb-48ec-a352-b92a9f23d441,bt_min_account_balance,,seed,variant,['happy'],what is the min account opening,TRIGGER,2020-01-13T22:21:44
True,2020-01-13T22:21:41,ee0818f9-4cb7-4eb2-beda-38707ea56c5f,bt_min_account_balance,,seed,variant,['happy'],What is the least amount I can use to open a {@users new} account?,TRIGGER,2020-01-13T22:21:41
True,2020-01-13T22:21:41,3f76aebf-b256-410e-84a9-3ef156f4bc50,bt_min_account_balance,,seed,variant,['happy'],Is there a minimum amount needed to open an account?,TRIGGER,2020-01-13T22:21:41
